"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.770308333E0,-7.192182064E0,1.168370485E0,9.141061783E0,1.168980680E1
6.772309349E0,-7.244854450E0,1.249773264E0,1.005564690E1,1.245655987E1
6.774309701E0,-7.228095055E0,1.345541358E0,1.166455078E1,1.378831333E1
6.776310677E0,-7.098807812E0,1.414973259E0,1.329021358E1,1.513357191E1
6.778311576E0,-6.947973251E0,1.450886250E0,1.436281586E1,1.602092015E1
6.780313607E0,-6.725312710E0,1.448492050E0,1.465969658E1,1.619366123E1
6.782315521E0,-6.586448669E0,1.431732655E0,1.499967384E1,1.644449391E1
6.784316888E0,-6.260837555E0,1.398213744E0,1.519599819E1,1.649458849E1
6.786317787E0,-5.901707172E0,1.352723956E0,1.536359215E1,1.651362993E1
6.788318060E0,-5.549759388E0,1.304839969E0,1.548330212E1,1.649954790E1
6.790318255E0,-5.212177277E0,1.276109457E0,1.556231117E1,1.646149375E1
6.792318607E0,-4.912901878E0,1.268926859E0,1.554794598E1,1.635498102E1
6.794318841E0,-4.625597477E0,1.278503656E0,1.542105293E1,1.615052932E1
6.796319076E0,-4.359841347E0,1.302445769E0,1.518163300E1,1.584886627E1
6.798319622E0,-4.120420933E0,1.328781962E0,1.483207989E1,1.545102339E1
6.800320560E0,-3.892971992E0,1.347935557E0,1.440112305E1,1.497880190E1
6.802321146E0,-3.684676409E0,1.371877551E0,1.391270638E1,1.445760308E1
6.804322708E0,-3.581725836E0,1.391031146E0,1.364934349E1,1.417985562E1
6.806323997E0,-3.368641853E0,1.414973259E0,1.311304283E1,1.361255999E1
6.808324037E0,-3.181894064E0,1.446097851E0,1.255758762E1,1.303490145E1
6.810324076E0,-2.990357876E0,1.462857246E0,1.199495029E1,1.244833419E1
6.812324583E0,-2.832340717E0,1.458068848E0,1.144188976E1,1.187707708E1
6.814325208E0,-2.674323320E0,1.453280449E0,1.091755962E1,1.133389330E1
6.816326224E0,-2.540247917E0,1.448492050E0,1.043632507E1,1.083825953E1
6.818326888E0,-2.449268341E0,1.414973259E0,9.981427193E0,1.037448570E1
6.820328099E0,-2.377442360E0,1.359906554E0,9.557653427E0,9.942349674E0
6.822328685E0,-2.315192938E0,1.312022567E0,9.167398453E0,9.545821910E0
6.824328529E0,-2.260126352E0,1.261744261E0,8.801085472E0,9.173836449E0
6.826328529E0,-2.224213362E0,1.216254473E0,8.487444878E0,8.857941102E0
6.828328802E0,-2.212242365E0,1.189918280E0,8.331821442E0,8.702250877E0
6.830330287E0,-2.195482969E0,1.132457376E0,8.034940720E0,8.406121433E0
6.832331849E0,-2.185906172E0,1.074996591E0,7.773972988E0,8.146683956E0
6.834333177E0,-2.183511972E0,1.017535686E0,7.522581577E0,7.898882009E0
6.836334115E0,-2.190694571E0,9.504981041E-1,7.297526836E0,7.678312788E0
6.838335951E0,-2.197877169E0,8.810662031E-1,7.098807812E0,7.483315712E0
6.840338099E0,-2.209848166E0,8.259995580E-1,6.919242859E0,7.310377960E0
6.842339818E0,-2.224213362E0,7.661445141E-1,6.737283707E0,7.136182049E0
6.844341966E0,-2.255337954E0,7.086837292E-1,6.586448669E0,6.997863102E0
6.846343607E0,-2.276885748E0,6.584054828E-1,6.457161903E0,6.878418883E0
6.848345443E0,-2.308010340E0,6.057330370E-1,6.332663536E0,6.767307567E0
6.850347279E0,-2.327163935E0,5.817909837E-1,6.268020153E0,6.711352276E0
6.852348490E0,-2.372653961E0,5.267243981E-1,6.145915985E0,6.609024792E0
6.854349544E0,-2.413355350E0,4.788403511E-1,6.035782337E0,6.517993599E0
6.856350560E0,-2.466027737E0,4.189853072E-1,5.930437565E0,6.436375626E0
6.858351107E0,-2.528276920E0,3.806780577E-1,5.834669590E0,6.370280150E0
6.860351576E0,-2.585737944E0,3.375824392E-1,5.748478413E0,6.312290129E0
6.862351849E0,-2.652775526E0,2.992752194E-1,5.674258232E0,6.270884318E0
6.864352513E0,-2.712630510E0,2.657563984E-1,5.604825974E0,6.232420472E0
6.866353607E0,-2.772485495E0,2.394201756E-1,5.535394192E0,6.195529574E0
6.868354935E0,-2.846705914E0,2.130839527E-1,5.489904404E0,6.187745122E0
6.870356185E0,-2.918531895E0,1.987187415E-1,5.453991413E0,6.188969211E0
6.872357122E0,-2.987963676E0,1.915361285E-1,5.434837818E0,6.205004039E0
6.874357982E0,-3.016694069E0,1.939303428E-1,5.432443619E0,6.216871862E0
6.876359779E0,-3.083731890E0,2.082955539E-1,5.439626217E0,6.256382564E0
6.878361341E0,-3.143586874E0,2.322375625E-1,5.446808815E0,6.293154931E0
6.880362435E0,-3.203441858E0,2.633621991E-1,5.480327606E0,6.353376272E0
6.882363529E0,-3.253720045E0,3.016694188E-1,5.499481201E0,6.397029940E0
6.884364427E0,-3.294421434E0,3.327940404E-1,5.552153587E0,6.464547464E0
6.886365326E0,-3.335123062E0,3.591302633E-1,5.631162167E0,6.554541001E0
6.888366771E0,-3.375824451E0,3.998316824E-1,5.717353821E0,6.651630688E0
6.890367083E0,-3.406949043E0,4.118026793E-1,5.827486992E0,6.762875710E0
6.892367747E0,-3.411737442E0,4.285621047E-1,5.959167957E0,6.880065450E0
6.894369037E0,-3.423708439E0,4.453215301E-1,6.119579315E0,7.026332026E0
6.896369544E0,-3.423708439E0,4.572925270E-1,6.303933144E0,7.188217374E0
6.898370091E0,-3.423708439E0,4.596867263E-1,6.399701118E0,7.272500654E0
6.900371224E0,-3.421314240E0,4.596867263E-1,6.591237068E0,7.440504627E0
6.902372162E0,-3.397372246E0,4.596867263E-1,6.816292286E0,7.629894533E0
6.904372552E0,-3.361459255E0,4.501099288E-1,7.060500622E0,7.832794923E0
6.906372747E0,-3.344699860E0,4.381389022E-1,7.333439827E0,8.072070524E0
6.908372122E0,-3.332728863E0,4.213795066E-1,7.639897823E0,8.345818181E0
6.910371537E0,-3.303998232E0,3.974374831E-1,7.965508938E0,8.632710670E0
6.912371302E0,-3.260902643E0,3.663128614E-1,8.288725853E0,8.914631088E0
6.914372240E0,-3.229778051E0,3.184288144E-1,8.640673637E0,9.230065226E0
6.916371927E0,-3.193865061E0,2.920926213E-1,8.990227699E0,9.545170832E0
6.918371380E0,-3.148375273E0,2.489969730E-1,9.344569206E0,9.863834954E0
6.920371537E0,-3.124433279E0,2.274491638E-1,9.531316757E0,1.003293654E1
6.922371849E0,-3.069366693E0,1.795651317E-1,9.923966408E0,1.038933900E1
6.924371302E0,-3.047818661E0,1.340752989E-1,1.029985619E1,1.074216981E1
6.926370287E0,-3.043030262E0,9.097966552E-2,1.063983250E1,1.106681282E1
6.928370287E0,-3.026270866E0,5.027823523E-2,1.096065521E1,1.137087534E1
6.930369310E0,-3.028665066E0,9.576806799E-3,1.125993061E1,1.166014327E1
6.932368880E0,-3.052607059E0,2.394201700E-3,1.154962921E1,1.194622746E1
6.934368021E0,-3.069366693E0,-2.633621916E-2,1.178904915E1,1.218209281E1
6.936367044E0,-3.110068083E0,-2.633621916E-2,1.198297977E1,1.238002509E1
6.938366458E0,-3.172317266E0,-2.633621916E-2,1.213142014E1,1.253936382E1
6.940365990E0,-3.229778051E0,-3.112462163E-2,1.224155331E1,1.266049218E1
6.942364935E0,-3.294421434E0,-4.070143029E-2,1.232056236E1,1.275347506E1
6.944364505E0,-3.332728863E0,-3.591302410E-2,1.233732128E1,1.277958794E1
6.946364154E0,-3.433285236E0,-1.436521020E-2,1.234929276E1,1.281767083E1
6.948363802E0,-3.517082214E0,4.788403399E-3,1.231577396E1,1.280812939E1
6.950363138E0,-3.603273630E0,3.112462163E-2,1.225352383E1,1.277236845E1
6.952362747E0,-3.687070608E0,6.224924326E-2,1.216733265E1,1.271386442E1
6.954362396E0,-3.785232782E0,8.858546615E-2,1.206438255E1,1.264457042E1
6.956362240E0,-3.861847401E0,1.244984865E-1,1.192791271E1,1.253812055E1
6.958362747E0,-3.945644379E0,1.532289088E-1,1.177947235E1,1.242366925E1
6.960363060E0,-4.022258759E0,1.915361285E-1,1.162145519E1,1.229932813E1
6.962363216E0,-4.094084740E0,2.489969730E-1,1.146583176E1,1.217739000E1
6.964363099E0,-4.146757126E0,3.016694188E-1,1.130063248E1,1.204121644E1
6.966363529E0,-4.180276394E0,3.303998411E-1,1.122401714E1,1.198175428E1
6.968363060E0,-4.232948780E0,3.854664862E-1,1.107797146E1,1.186540734E1
6.970363568E0,-4.249708176E0,4.381389022E-1,1.092953110E1,1.173484705E1
6.972363763E0,-4.278438568E0,5.027823448E-1,1.079545593E1,1.162323946E1
6.974363880E0,-4.299986362E0,5.841852427E-1,1.066616821E1,1.151513350E1
6.976364310E0,-4.309563160E0,6.512228847E-1,1.054406452E1,1.140936994E1
6.978364662E0,-4.314351559E0,7.158663273E-1,1.043153667E1,1.131119142E1
6.980365521E0,-4.307168961E0,7.733271718E-1,1.032379818E1,1.121296340E1
6.982367318E0,-4.292803764E0,8.331822157E-1,1.021845245E1,1.111481567E1
6.984368333E0,-4.271255970E0,8.954314590E-1,1.012507915E1,1.102554547E1
6.986369427E0,-4.244919777E0,9.528923035E-1,1.003170490E1,1.093446162E1
6.988370872E0,-4.209006786E0,1.022324085E0,9.962273598E0,1.086313858E1
6.990371615E0,-4.185064793E0,1.058237195E0,9.928754807E0,1.082657865E1
6.992372591E0,-4.156333923E0,1.125274777E0,9.847352028E0,1.074763681E1
6.994374037E0,-4.125209332E0,1.180341482E0,9.765948296E0,1.066697259E1
6.996376146E0,-4.091690540E0,1.230619669E0,9.703699112E0,1.060274175E1
6.998377240E0,-4.070142746E0,1.268926859E0,9.641449928E0,1.054200143E1
7.000379622E0,-4.043806553E0,1.314416766E0,9.555258751E0,1.045863436E1
7.002380951E0,-4.024652958E0,1.345541358E0,9.478644371E0,1.038523048E1
7.004381810E0,-3.988739967E0,1.376665950E0,9.433155060E0,1.033390875E1
7.006382083E0,-3.957615376E0,1.383848548E0,9.349357605E0,1.024637711E1
7.008383099E0,-3.936067581E0,1.395819545E0,9.282320023E0,1.017852667E1
7.010383568E0,-3.909731388E0,1.407790542E0,9.229647636E0,1.012196963E1
7.012383919E0,-3.895366192E0,1.414973259E0,9.193734169E0,1.008468022E1
7.014384857E0,-3.871424198E0,1.417367458E0,9.124302864E0,1.001248014E1
7.016385091E0,-3.830722809E0,1.422155857E0,9.062053680E0,9.940713326E0
7.018385287E0,-3.794809580E0,1.417367458E0,8.997409821E0,9.867263741E0
7.020385677E0,-3.768473387E0,1.410184860E0,8.932766914E0,9.797159678E0
7.022386888E0,-3.734954596E0,1.403002143E0,8.858546257E0,9.715561879E0
7.024387083E0,-3.715801001E0,1.388636947E0,8.798690796E0,9.651551656E0
7.026387513E0,-3.684676409E0,1.371877551E0,8.753201485E0,9.595698228E0
7.028388021E0,-3.660734415E0,1.371877551E0,8.705317497E0,9.542828574E0
7.030388529E0,-3.641580820E0,1.362300754E0,8.652645111E0,9.486055114E0
7.032389154E0,-3.596091032E0,1.362300754E0,8.602366447E0,9.422761939E0
7.034389583E0,-3.576937437E0,1.357512355E0,8.556877136E0,9.373231436E0
7.036390169E0,-3.560178041E0,1.350329757E0,8.535328865E0,9.346127378E0
7.038390755E0,-3.533841610E0,1.335964561E0,8.504204750E0,9.305607786E0
7.040390482E0,-3.507505417E0,1.331176162E0,8.480262756E0,9.273051312E0
7.042391615E0,-3.476380825E0,1.312022567E0,8.463502884E0,9.243241202E0
7.044393138E0,-3.445256233E0,1.302445769E0,8.425195694E0,9.195111635E0
7.046394857E0,-3.409343243E0,1.302445769E0,8.403648376E0,9.161948066E0
7.048396029E0,-3.373430252E0,1.290474772E0,8.389283180E0,9.133752191E0
7.050396419E0,-3.332728863E0,1.278503656E0,8.372523308E0,9.101692140E0
7.052397083E0,-3.287238836E0,1.254561663E0,8.358158112E0,9.068553972E0
7.054397904E0,-3.246537447E0,1.235408068E0,8.346187592E0,9.040192797E0
7.056397747E0,-3.186682463E0,1.221042871E0,8.343792915E0,9.014697501E0
7.058397904E0,-3.165134668E0,1.213860273E0,8.343792915E0,9.006132047E0
7.060397708E0,-3.110068083E0,1.201889277E0,8.339004517E0,8.980871764E0
7.062398568E0,-3.052607059E0,1.182735682E0,8.336610794E0,8.956358249E0
7.064399583E0,-3.004723072E0,1.165976286E0,8.353369713E0,8.953582914E0
7.066400052E0,-2.956839085E0,1.134851575E0,8.379706383E0,8.958251198E0
7.068400951E0,-2.911349297E0,1.120486379E0,8.379706383E0,8.941528030E0
7.070403060E0,-2.870647907E0,1.091755986E0,8.382100105E0,8.927046136E0
7.072405091E0,-2.822763920E0,1.070208192E0,8.382100105E0,8.909149449E0
7.074405716E0,-2.786850691E0,1.041477680E0,8.401253700E0,8.912478683E0
7.076406654E0,-2.755726099E0,1.015141487E0,8.398859978E0,8.897493327E0
7.078407435E0,-2.722207308E0,1.000776291E0,8.420407295E0,8.905909545E0
7.080408997E0,-2.686294317E0,9.768342972E-1,8.425195694E0,8.896870511E0
7.082410091E0,-2.674323320E0,9.624691010E-1,8.429984093E0,8.896234248E0
7.084411927E0,-2.657563925E0,9.361328483E-1,8.427590370E0,8.886127963E0
7.086414076E0,-2.636016130E0,9.121908545E-1,8.432378769E0,8.881761362E0
7.088415130E0,-2.621650934E0,8.738836050E-1,8.434772491E0,8.875928862E0
7.090416693E0,-2.612074137E0,8.427590132E-1,8.451532364E0,8.886032486E0
7.092416966E0,-2.602497339E0,8.164227605E-1,8.458714485E0,8.887597497E0
7.094417083E0,-2.592920542E0,7.829039693E-1,8.477868080E0,8.900023750E0
7.096417201E0,-2.612074137E0,7.517793179E-1,8.482656479E0,8.907500456E0
7.098418021E0,-2.619256735E0,7.134721279E-1,8.497021675E0,8.920141572E0
7.100419466E0,-2.624045134E0,6.823474765E-1,8.516175270E0,8.937362708E0
7.102419505E0,-2.659958124E0,6.464344859E-1,8.530540466E0,8.958982945E0
7.104419701E0,-2.667140722E0,6.033388376E-1,8.554482460E0,8.980914627E0
7.106420912E0,-2.674323320E0,5.817909837E-1,8.561665535E0,8.988470543E0
7.108422318E0,-2.705447912E0,5.602431893E-1,8.590395927E0,9.023758808E0
7.110423607E0,-2.731784105E0,5.267243981E-1,8.623914719E0,9.061566535E0
7.112424388E0,-2.760514498E0,4.955997467E-1,8.647856712E0,9.091286219E0
7.114424662E0,-2.803610086E0,4.644751251E-1,8.690952301E0,9.143774853E0
7.116424271E0,-2.837129116E0,4.285621047E-1,8.741230011E0,9.200112456E0
7.118424271E0,-2.880224705E0,3.902548850E-1,8.781931877E0,9.250422732E0
7.120424310E0,-2.923320293E0,3.519476354E-1,8.827422142E0,9.305538692E0
7.122424935E0,-2.978386879E0,3.184288144E-1,8.870517731E0,9.362599539E0
7.124425482E0,-3.026270866E0,3.040636182E-1,8.925583839E0,9.429571407E0
7.126426341E0,-3.086126089E0,2.825157940E-1,8.999804497E0,9.518427937E0
7.128427357E0,-3.110068083E0,2.681505978E-1,9.038111687E0,9.562002462E0
7.130428021E0,-3.160346270E0,2.466027737E-1,9.097966194E0,9.634396211E0
7.132428880E0,-3.208230257E0,2.178723514E-1,9.157821655E0,9.705972760E0
7.134429115E0,-3.270479441E0,2.106897533E-1,9.220070839E0,9.785199651E0
7.136429505E0,-3.330334663E0,1.963245422E-1,9.294290543E0,9.874892859E0
7.138430482E0,-3.390189648E0,1.867477298E-1,9.346963882E0,9.944545962E0
7.140431654E0,-3.447650433E0,1.699883193E-1,9.418789864E0,1.003139033E1
7.142431927E0,-3.502717018E0,1.628057212E-1,9.488221169E0,1.011542748E1
7.144433060E0,-3.562572241E0,1.628057212E-1,9.533711433E0,1.017890369E1
7.146433490E0,-3.610456228E0,1.699883193E-1,9.583989143E0,1.024290672E1
7.148433763E0,-3.667917013E0,1.699883193E-1,9.643844604E0,1.031921751E1
7.150434037E0,-3.715801001E0,1.675941199E-1,9.689333916E0,1.037875024E1
7.152434310E0,-3.742137194E0,1.771709323E-1,9.710882187E0,1.040846834E1
7.154435052E0,-3.787626982E0,1.867477298E-1,9.749189377E0,1.046076892E1
7.156435872E0,-3.842693806E0,1.915361285E-1,9.780313492E0,1.050987696E1
7.158436537E0,-3.912125587E0,2.082955539E-1,9.821015358E0,1.057357349E1
7.160436771E0,-3.952826977E0,2.274491638E-1,9.832986832E0,1.060019831E1
7.162436966E0,-4.003105164E0,2.466027737E-1,9.854534149E0,1.063943171E1
7.164437396E0,-4.050989151E0,2.681505978E-1,9.864110947E0,1.066691627E1
7.166438060E0,-4.091690540E0,2.920926213E-1,9.890447617E0,1.070739014E1
7.168439232E0,-4.134786129E0,3.184288144E-1,9.890447617E0,1.072468215E1
7.170440990E0,-4.180276394E0,3.399766386E-1,9.876082420E0,1.072973899E1
7.172443060E0,-4.228160381E0,3.711012602E-1,9.876082420E0,1.074951442E1
7.174443451E0,-4.249708176E0,3.854664862E-1,9.878476143E0,1.076071071E1
7.176444193E0,-4.283226967E0,4.261679053E-1,9.878476143E0,1.077552520E1
7.178444662E0,-4.321534157E0,4.572925270E-1,9.864110947E0,1.077893588E1
7.180444427E0,-4.359841347E0,4.812345505E-1,9.854534149E0,1.078664204E1
7.182444935E0,-4.381389141E0,5.099649429E-1,9.840168953E0,1.078357826E1
7.184445677E0,-4.402936935E0,5.434837937E-1,9.816226959E0,1.077216506E1
7.186445833E0,-4.429273129E0,5.937620401E-1,9.777919769E0,1.075075480E1
7.188445990E0,-4.443638325E0,6.272808313E-1,9.758766174E0,1.074117871E1
7.190445912E0,-4.462791920E0,6.703764796E-1,9.732429504E0,1.072781900E1
7.192445755E0,-4.474762917E0,7.015010715E-1,9.708487511E0,1.071309183E1
7.194446849E0,-4.477157116E0,7.350199223E-1,9.674968719E0,1.068598193E1
7.196446771E0,-4.479551315E0,7.565677166E-1,9.643844604E0,1.066032427E1
7.198447122E0,-4.477157116E0,7.757213712E-1,9.639056206E0,1.065636355E1
7.200447552E0,-4.460397720E0,8.020575643E-1,9.610325813E0,1.062529089E1
7.202447630E0,-4.450820923E0,8.355764151E-1,9.583989143E0,1.060003975E1
7.204447826E0,-4.436455727E0,8.690952063E-1,9.560047150E0,1.057506347E1
7.206447435E0,-4.410119534E0,8.906430602E-1,9.533711433E0,1.054201371E1
7.208447747E0,-4.383783340E0,9.145850539E-1,9.504981041E0,1.050707794E1
7.210448802E0,-4.369418144E0,9.385270476E-1,9.483432770E0,1.048370855E1
7.212449232E0,-4.323928356E0,9.624691010E-1,9.437943459E0,1.042580836E1
7.214447904E0,-4.280832767E0,9.768342972E-1,9.411606789E0,1.038547432E1
7.216447474E0,-4.254496574E0,9.911994934E-1,9.366117477E0,1.033476532E1
7.218448021E0,-4.211400986E0,1.007958889E0,9.313444138E0,1.027093575E1
7.220447435E0,-4.173093796E0,1.015141487E0,9.303867340E0,1.024730070E1
7.222447747E0,-4.153939724E0,1.031900883E0,9.275136948E0,1.021509667E1
7.224447904E0,-4.115632534E0,1.039083481E0,9.239224434E0,1.016766413E1
7.226447122E0,-4.077325344E0,1.048660398E0,9.205705643E0,1.012271144E1
7.228446497E0,-4.034229755E0,1.053448796E0,9.174580574E0,1.007758368E1
7.230445755E0,-3.986345768E0,1.053448796E0,9.136273384E0,1.002358211E1
7.232445404E0,-3.938461781E0,1.058237195E0,9.100360870E0,9.972357551E0
7.234444974E0,-3.904942989E0,1.051054597E0,9.052476883E0,9.914667580E0
7.236444896E0,-3.864241600E0,1.058237195E0,9.026140213E0,9.875395498E0
7.238444310E0,-3.813963413E0,1.046266198E0,8.983044624E0,9.815094528E0
7.240443412E0,-3.770867586E0,1.043871999E0,8.954314232E0,9.771839871E0
7.242443372E0,-3.739742994E0,1.039083481E0,8.923190117E0,9.730811580E0
7.244443490E0,-3.715801001E0,1.039083481E0,8.916007042E0,9.715042621E0
7.246443646E0,-3.667917013E0,1.036689281E0,8.877699852E0,9.661360905E0
7.248443958E0,-3.636792421E0,1.036689281E0,8.853757858E0,9.627565216E0
7.250444349E0,-3.584120035E0,1.022324085E0,8.829815865E0,9.584190689E0
7.252444583E0,-3.543418407E0,1.022324085E0,8.791508675E0,9.533707847E0
7.254444622E0,-3.495534420E0,1.005564690E0,8.786720276E0,9.509804122E0
7.256444466E0,-3.452438831E0,9.983820915E-1,8.769960403E0,9.477779601E0
7.258444622E0,-3.402160645E0,9.888052940E-1,8.753201485E0,9.443038134E0
7.260444427E0,-3.359065056E0,9.816226959E-1,8.729259491E0,9.404619739E0
7.262445130E0,-3.311181068E0,9.696516991E-1,8.712499619E0,9.370794742E0
7.264445599E0,-3.265691042E0,9.528923035E-1,8.698134422E0,9.339715421E0
7.266446849E0,-3.241749048E0,9.504981041E-1,8.695740700E0,9.328895425E0
7.268446771E0,-3.191470861E0,9.361328483E-1,8.690952301E0,9.305615663E0
7.270447083E0,-3.153163671E0,9.361328483E-1,8.686163902E0,9.288069185E0
7.272447357E0,-3.107673883E0,9.121908545E-1,8.688557625E0,9.272581233E0
7.274447513E0,-3.064578056E0,9.074024558E-1,8.681375504E0,9.251016080E0
7.276447865E0,-3.014299870E0,8.882488012E-1,8.702922821E0,9.252883619E0
7.278448138E0,-2.961627483E0,8.667010069E-1,8.712499619E0,9.242838178E0
7.280449037E0,-2.918531895E0,8.619126081E-1,8.710105896E0,9.226411355E0
7.282449037E0,-2.880224705E0,8.547300100E-1,8.731653214E0,9.234068745E0
7.284449935E0,-2.844311714E0,8.451532125E-1,8.748413086E0,9.237917763E0
7.286450521E0,-2.806004286E0,8.212111592E-1,8.774748802E0,9.249014237E0
7.288451341E0,-2.779668093E0,8.044517636E-1,8.793902397E0,9.257776014E0
7.290451380E0,-2.758120298E0,8.044517636E-1,8.815450668E0,9.271814316E0
7.292451224E0,-2.736572504E0,7.900865674E-1,8.841787338E0,9.289255578E0
7.294450912E0,-2.705447912E0,7.852981687E-1,8.858546257E0,9.295697037E0
7.296451029E0,-2.671929121E0,7.757213712E-1,8.892065048E0,9.317176058E0
7.298452240E0,-2.657563925E0,7.589619160E-1,8.918401718E0,9.336838780E0
7.300452162E0,-2.636016130E0,7.541735172E-1,8.949525833E0,9.360094624E0
7.302452318E0,-2.628833532E0,7.302315235E-1,8.978256226E0,9.383660729E0
7.304452591E0,-2.624045134E0,7.254431248E-1,9.014169693E0,9.416322841E0
7.306452435E0,-2.621650934E0,7.086837292E-1,9.047688484E0,9.446478347E0
7.308453099E0,-2.616862535E0,7.086837292E-1,9.093177795E0,9.488734614E0
7.310453841E0,-2.616862535E0,6.967126727E-1,9.119514465E0,9.513092145E0
7.312454466E0,-2.624045134E0,6.823474765E-1,9.145850182E0,9.539275994E0
7.314453919E0,-2.626439333E0,6.775590777E-1,9.150638580E0,9.544184423E0
7.316453451E0,-2.633621931E0,6.703764796E-1,9.188945770E0,9.582384540E0
7.318453802E0,-2.657563925E0,6.607996821E-1,9.224859238E0,9.622750656E0
7.320455052E0,-2.695871115E0,6.560112834E-1,9.255983353E0,9.662882577E0
7.322456107E0,-2.715024710E0,6.440402865E-1,9.282320023E0,9.692657637E0
7.324457201E0,-2.758120298E0,6.416460276E-1,9.299078941E0,9.720689603E0
7.326458958E0,-2.786850691E0,6.464344859E-1,9.323021889E0,9.752084467E0
7.328459974E0,-2.820369720E0,6.368576288E-1,9.354146004E0,9.790818171E0
7.330461224E0,-2.865859509E0,6.224924326E-1,9.368511200E0,9.816804452E0
7.332462708E0,-2.904166698E0,6.153098345E-1,9.380482674E0,9.839016495E0
7.334464310E0,-2.956839085E0,6.224924326E-1,9.390059471E0,9.864259276E0
7.336465833E0,-2.983175278E0,6.153098345E-1,9.380482674E0,9.862626228E0
7.338467044E0,-3.031059265E0,6.081272364E-1,9.402029991E0,9.897237340E0
7.340467630E0,-3.083731890E0,6.081272364E-1,9.409213066E0,9.920308041E0
7.342467669E0,-3.141192675E0,6.081272364E-1,9.414001465E0,9.942853400E0
7.344468060E0,-3.184288263E0,6.081272364E-1,9.416395187E0,9.958815633E0
7.346468802E0,-3.246537447E0,6.105214357E-1,9.416395187E0,9.979040041E0
7.348469076E0,-3.303998232E0,6.105214357E-1,9.411606789E0,9.993371958E0
7.350469505E0,-3.349488258E0,6.009446383E-1,9.414001465E0,1.001017630E1
7.352469622E0,-3.402160645E0,6.129156351E-1,9.409213066E0,1.002415349E1
7.354469622E0,-3.452438831E0,6.129156351E-1,9.397241592E0,1.003011211E1
7.356469427E0,-3.500322819E0,6.081272364E-1,9.385271072E0,1.003520760E1
7.358470013E0,-3.548206806E0,6.129156351E-1,9.382876396E0,1.005006500E1
7.360469740E0,-3.574543238E0,6.153098345E-1,9.375694275E0,1.005284083E1
